,Unnamed: 0,text,author_id,created_at,id,clean_text,tokenised_text,sentiment,final_sentiment,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
30,2,"🇬🇧 @Bruneluni adopts International Definition of #Antisemitism

https://t.co/Io5y6Qrcx6",2704421318,2021-04-23T11:10:50.000Z,1385551734395785220,adopts International Definition of ://,"['adopts', 'international', 'definition', 'of']","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.1779}",0.1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,0,"@Bruneluni Today we thank @Bruneluni for adopting the International Definition of Antisemitism.
Find out more about this how this university and others address #antisemitism using our comprehensive database at https://t.co/9wkeLqCWyp",2704421318,2021-04-23T12:13:29.000Z,1385567499735949314,Today we thank for adopting the International Definition of Antisemitism.Find out more about this how this university and others address using our comprehensive database at,"['today', 'we', 'thank', 'for', 'adopting', 'the', 'international', 'definition', 'of', 'antisemitismfind', 'out', 'more', 'about', 'this', 'how', 'this', 'university', 'and', 'others', 'address', 'using', 'our', 'comprehensive', 'database', 'at']","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.5423}",0.5423,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
32,0,"Welcome to The Big Questions with me, Nicky Campbell

And in asking, “is there such a thing as Britain?” we begin with Benjamin Zephaniah, Professor of Poetry at Brunel University: Benjamin https://t.co/zrOYkxodJg",1374443709706555392,2021-04-23T13:34:50.000Z,1385587971731120128,"Welcome to The Big Questions with me, Nicky CampbellAnd in asking, is there such a thing as Britain? we begin with Benjamin Zephaniah, Professor of Poetry at Brunel University: Benjamin","['welcome', 'to', 'the', 'big', 'questions', 'with', 'me', 'nicky', 'campbelland', 'in', 'asking', 'is', 'there', 'such', 'a', 'thing', 'as', 'britain', 'we', 'begin', 'with', 'benjamin', 'zephaniah', 'professor', 'of', 'poetry', 'at', 'brunel', 'university', 'benjamin']","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4588}",0.4588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,0,"Our #GetUReady programme helps you develop your #StudySkills and prepare you for #UniversityLife. Join our #StudySkills online session and learn about writing your university essays: https://t.co/7HwDMdnsGv

#DiscoverBrunel https://t.co/PsTxpxcJxD",46377850,2021-04-23T14:20:02.000Z,1385599349812572163,Our programme helps you develop your and prepare you for . Join our online session and learn about writing your university essays:,"['our', 'programme', 'helps', 'you', 'develop', 'your', 'and', 'prepare', 'you', 'for', 'join', 'our', 'online', 'session', 'and', 'learn', 'about', 'writing', 'your', 'university', 'essays']","{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.5859}",0.5859,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855
34,0,Galbraith Hall of Brunel University in Uxbridge joined Circuit Laundry on 2017-05-04 18:30,1359791563170275328,2021-04-23T16:19:02.000Z,1385629297059057665,Galbraith Hall of Brunel University in Uxbridge joined Circuit Laundry on -05-04 :30,"['galbraith', 'hall', 'of', 'brunel', 'university', 'in', 'uxbridge', 'joined', 'circuit', 'laundry', 'on', '0504', '30']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
35,0,Fleming Hall of Brunel University in Uxbridge joined Circuit Laundry on 2017-05-04 18:30,1359791563170275328,2021-04-24T07:19:03.000Z,1385855791291371526,Fleming Hall of Brunel University in Uxbridge joined Circuit Laundry on -05-04 :30,"['fleming', 'hall', 'of', 'brunel', 'university', 'in', 'uxbridge', 'joined', 'circuit', 'laundry', 'on', '0504', '30']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
36,0,"St David'S - Brunel Close of University of Exeter in Exeter has 3 dryers, 1 of which are in use",1359791563170275328,2021-04-24T08:19:03.000Z,1385870892195094531,"St David'S - Brunel Close of University of Exeter in Exeter has dryers, of which are in use","['st', 'davids', 'brunel', 'close', 'of', 'university', 'of', 'exeter', 'in', 'exeter', 'has', 'dryers', 'of', 'which', 'are', 'in', 'use']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,0,Brunel University adopts International Definition of Antisemitism https://t.co/7chgzNnOR4 via @antisemitism,1148963592802381825,2021-04-24T09:18:32.000Z,1385885860265082881,Brunel University adopts International Definition of Antisemitism via,"['brunel', 'university', 'adopts', 'international', 'definition', 'of', 'antisemitism', 'via']","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.1779}",0.1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,0,"BBC Four, 11pm

WAT MANDEM ‘ROTE

Professor of Poetry at Brunel University Benjamin Zephaniah scours the archives from Burns to Bysshe Shelley, discovering the racist and classist undertones of their seminal works, where there a lot more to the prose than meets the eye... https://t.co/MeRUrmEStI",1374443709706555392,2021-04-24T13:05:42.000Z,1385943028343492609,"BBC Four, pmWAT MANDEM ROTEProfessor of Poetry at Brunel University Benjamin Zephaniah scours the archives from Burns to Bysshe Shelley, discovering the racist and classist undertones of their seminal works, where there a lot more to the prose than meets the eye...","['bbc', 'four', 'pmwat', 'mandem', 'roteprofessor', 'of', 'poetry', 'at', 'brunel', 'university', 'benjamin', 'zephaniah', 'scours', 'the', 'archives', 'from', 'burns', 'to', 'bysshe', 'shelley', 'discovering', 'the', 'racist', 'and', 'classist', 'undertones', 'of', 'their', 'seminal', 'works', 'where', 'there', 'a', 'lot', 'more', 'to', 'the', 'prose', 'than', 'meets', 'the', 'eye']","{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.6124}",-0.6124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,0,"@VodkaSrups @FrecklesJules @JohanSparks5 Nah, pity though 😔
Saw Them live at 
Brunel University.. what a mess
Brilliant night !!",3971721292,2021-04-24T21:10:16.000Z,1386064973210787842,"Nah, pity though Saw Them live at Brunel University.. what a messBrilliant night !!","['nah', 'pity', 'though', 'saw', 'them', 'live', 'at', 'brunel', 'university', 'what', 'a', 'messbrilliant', 'night']","{'neg': 0.285, 'neu': 0.554, 'pos': 0.162, 'compound': -0.2225}",-0.2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
40,0,"Are you helping someone get ready for university? Our information evening is an excellent opportunity for you to find out information about our university, student life, courses and finance options available: https://t.co/SHgGIaPkNu. 

#DiscoverBrunel https://t.co/xSkL5pXipI",46377850,2021-04-25T10:57:01.000Z,1386273033824919553,"Are you helping someone get ready for university? Our information evening is an excellent opportunity for you to find out information about our university, student life, courses and finance options available: .","['are', 'you', 'helping', 'someone', 'get', 'ready', 'for', 'university', 'our', 'information', 'evening', 'is', 'an', 'excellent', 'opportunity', 'for', 'you', 'to', 'find', 'out', 'information', 'about', 'our', 'university', 'student', 'life', 'courses', 'and', 'finance', 'options', 'available']","{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.8807}",0.8807,0.0,0.0,0.0,0.08333333333333333,0.0,0.5,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333
41,0,"Karolina 🇵🇱  is studying BSc Business Computing in our #ComputerSciences department, and recently completed a placement year at Intel.  

Ask her any questions you have about the course or studying at Brunel    

Chat now: https://t.co/ajij8aydcu 

#DiscoverBrunel https://t.co/NS5iXfGmEU",46377850,2021-04-25T11:05:01.000Z,1386275047795576834,"Karolina is studying BSc Business Computing in our department, and recently completed a placement year at Intel. Ask her any questions you have about the course or studying at Brunel Chat now:","['karolina', 'is', 'studying', 'bsc', 'business', 'computing', 'in', 'our', 'department', 'and', 'recently', 'completed', 'a', 'placement', 'year', 'at', 'intel', 'ask', 'her', 'any', 'questions', 'you', 'have', 'about', 'the', 'course', 'or', 'studying', 'at', 'brunel', 'chat', 'now']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,0,"control de sus propias vidas.

Professor Ryan Anderson, Translational Science, Medicines Discovery Catapult

Dr Colin Axon, Mechanical Engineering, Brunel University

Professor Anthony Brookes, Genomics and Bioinformatics, University of Leicester",1262454469381496832,2021-04-25T19:57:15.000Z,1386408986740621316,"control de sus propias vidas.Professor Ryan Anderson, Translational Science, Medicines Discovery CatapultDr Colin Axon, Mechanical Engineering, Brunel UniversityProfessor Anthony Brookes, Genomics and Bioinformatics, University of Leicester","['control', 'de', 'sus', 'propias', 'vidasprofessor', 'ryan', 'anderson', 'translational', 'science', 'medicines', 'discovery', 'catapultdr', 'colin', 'axon', 'mechanical', 'engineering', 'brunel', 'universityprofessor', 'anthony', 'brookes', 'genomics', 'and', 'bioinformatics', 'university', 'of', 'leicester']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,0,"Our #GetUReady programme helps you develop your #StudySkills and prepare you for #UniversityLife. Join our #StudySkills online session and learn about writing your university essays: https://t.co/7HwDMd5RhV.  

#DiscoverBrunel https://t.co/Ux3FdgYVPH",46377850,2021-04-25T20:20:02.000Z,1386414721251700736,Our programme helps you develop your and prepare you for . Join our online session and learn about writing your university essays: .,"['our', 'programme', 'helps', 'you', 'develop', 'your', 'and', 'prepare', 'you', 'for', 'join', 'our', 'online', 'session', 'and', 'learn', 'about', 'writing', 'your', 'university', 'essays']","{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.5859}",0.5859,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855
44,0,"Study In United Kingdom (UK) 
Brunel University London 
Public University in Uxbridge , England . 
👉Scholarship Available Up to £3,000
👉Major Programs Engineering,Science,Law ,Journalism 
👉Work Permit While Studying
 Contact Us :
Email :nxtgve20@gmail.com
WhatsApp :01810114991 https://t.co/nnF6cpu2ri",1341271486548471814,2021-04-26T04:32:19.000Z,1386538609377878017,"Study In United Kingdom (UK) Brunel University London Public University in Uxbridge , England . Scholarship Available Up to Major Programs Engineering,Science,Law ,Journalism Work Permit While Studying Contact Us :Email :nxtgve20.comWhatsApp :01810114991","['study', 'in', 'united', 'kingdom', 'uk', 'brunel', 'university', 'london', 'public', 'university', 'in', 'uxbridge', 'england', 'scholarship', 'available', 'up', 'to', 'major', 'programs', 'engineeringsciencelaw', 'journalism', 'work', 'permit', 'while', 'studying', 'contact', 'us', 'email', 'nxtgve20comwhatsapp', '01810114991']","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4215}",0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,0,"🔶Denham United🔶

⚽️Next Game⚽️

🆚Crendon House FC
📆Wednesday 28th April
📍Brunel University (UB8 3PH) 
⏰Meet - 18:00pm 
🕥K.O - 18:45pm 

🔶DUFC🔶 https://t.co/ZjGpeHn34U",822425814780301312,2021-04-26T07:56:22.000Z,1386589960883646464,Denham UnitedNext GameCrendon House FCWednesday th AprilBrunel University (UB8 PH) Meet - :00pm K.O - :45pm DUFC,"['denham', 'unitednext', 'gamecrendon', 'house', 'fcwednesday', 'th', 'aprilbrunel', 'university', 'ub8', 'ph', 'meet', '00pm', 'ko', '45pm', 'dufc']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,0,"STUDY IN UK
☯WITHOUT IELTS STUDY IN UK
➡BRUNEL UNIVERSITY LONDON
➡QUEEN MARRY UNIVERSITY OF LONDON
➡UNIVERSITY OF ESSEX
CONTACT US:
📞+92 321 712 1276
📧settlers.consultancy@gmail.com
VISIT OUR WEBSITE:
https://t.co/k7OJHzpRZr
#thesettlersconsultancy #studyinuk #IELTS #visa https://t.co/8EQEwtY3CD",1312334105309327360,2021-04-26T09:13:23.000Z,1386609339876659204,STUDY IN UKWITHOUT IELTS STUDY IN UKBRUNEL UNIVERSITY LONDONQUEEN MARRY UNIVERSITY OF LONDONUNIVERSITY OF ESSEXCONTACT US:+92 settlers.consultancy.comVISIT OUR WEBSITE:,"['study', 'in', 'ukwithout', 'ielts', 'study', 'in', 'ukbrunel', 'university', 'londonqueen', 'marry', 'university', 'of', 'londonuniversity', 'of', 'essexcontact', 'us92', 'settlersconsultancycomvisit', 'our', 'website']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,0,Well done to my local Brunel University #Antisemitism  https://t.co/x73TX4oahD,187210167,2021-04-26T11:37:08.000Z,1386645518907027458,Well done to my local Brunel University,"['well', 'done', 'to', 'my', 'local', 'brunel', 'university']","{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}",0.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48,0,"Our #GetUReady programme helps you develop your #StudySkills and prepare you for #UniversityLife. Join our #StudySkills online session and learn about writing your university essays: https://t.co/7HwDMdnsGv. 

#DiscoverBrunel https://t.co/VARtDUV7Ki",46377850,2021-04-26T13:40:02.000Z,1386676446689734659,Our programme helps you develop your and prepare you for . Join our online session and learn about writing your university essays: .,"['our', 'programme', 'helps', 'you', 'develop', 'your', 'and', 'prepare', 'you', 'for', 'join', 'our', 'online', 'session', 'and', 'learn', 'about', 'writing', 'your', 'university', 'essays']","{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.5859}",0.5859,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855
49,1,"Researchers at Brunel University have started a project to develop interlocking, Lego-style bricks from building waste.

The DigiMat project hopes to develop eco-friendly cement created from waste construction materials.

https://t.co/pGSj5KWVcN

#construction #building #news https://t.co/aa4eFF6M99",2841109323,2021-04-26T13:01:14.000Z,1386666681611735044,"Researchers at Brunel University have started a project to develop interlocking, Lego-style bricks from building waste.The DigiMat project hopes to develop eco-friendly cement created from waste construction materials.","['researchers', 'at', 'brunel', 'university', 'have', 'started', 'a', 'project', 'to', 'develop', 'interlocking', 'legostyle', 'bricks', 'from', 'building', 'wastethe', 'digimat', 'project', 'hopes', 'to', 'develop', 'ecofriendly', 'cement', 'created', 'from', 'waste', 'construction', 'materials']","{'neg': 0.142, 'neu': 0.736, 'pos': 0.122, 'compound': -0.2023}",-0.2023,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3333333333333333
50,0,"For #Ramadan this year, Brunel University’s North African society is collaborating with ""Chich Dir El Khir"", an Algerian charity association dedicated to helping underprivileged communities to provide school supplies, food baskets, disability aids and more https://t.co/2wC8shIssA",747127299091267584,2021-04-26T15:33:36.000Z,1386705026823901190,"For this year, Brunel Universitys North African society is collaborating with ""Chich Dir El Khir"", an Algerian charity association dedicated to helping underprivileged communities to provide school supplies, food baskets, disability aids and more","['for', 'this', 'year', 'brunel', 'universitys', 'north', 'african', 'society', 'is', 'collaborating', 'with', 'chich', 'dir', 'el', 'khir', 'an', 'algerian', 'charity', 'association', 'dedicated', 'to', 'helping', 'underprivileged', 'communities', 'to', 'provide', 'school', 'supplies', 'food', 'baskets', 'disability', 'aids', 'and', 'more']","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.7906}",0.7906,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,
51,0,Brunel University adopts International Definition of Antisemitism https://t.co/jhJBIrOa9o via @antisemitism,2890051850,2021-04-26T18:16:46.000Z,1386746086472171523,Brunel University adopts International Definition of Antisemitism via,"['brunel', 'university', 'adopts', 'international', 'definition', 'of', 'antisemitism', 'via']","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.1779}",0.1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52,0,@betterpakistan I remember very well debating your 2010 vision document in 1998/99 during my study at Brunel University UK. https://t.co/HfDKIPU6UV,736683174,2021-04-26T19:36:13.000Z,1386766081587662850,I remember very well debating your vision document in /99 during my study at Brunel University UK.,"['i', 'remember', 'very', 'well', 'debating', 'your', 'vision', 'document', 'in', '99', 'during', 'my', 'study', 'at', 'brunel', 'university', 'uk']","{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.5256}",0.5256,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
